;is_bruch;is_hollow;has_blume;has_rost_head;has_rost_body;is_bended;is_violet;very_thick;thick;medium_thick;thin;very_thin;unclassified;auto_violet;auto_blooming;auto_length;auto_rust_head;auto_rust_body;auto_width;auto_bended;Class
19;;0;0;0;0;0;0;;;;;;;0.0;;111.0;;;20.0;236.0;Koepfe
20;;0;0;0;0;0;1;;;;;;;1.0;;93.0;;;23.0;355.0;Koepfe
21;;0;0;1;0;0;0;;;;;;;1.0;;173.0;;;18.0;;Koepfe
22;;0;0;0;0;0;0;;;;;;;0.0;;128.0;;;16.0;29.0;Koepfe
23;;0;0;0;0;0;0;;;;;;;0.0;;120.0;;;13.0;47.0;Koepfe
24;;0;0;1;0;0;0;;;;;;;0.0;;104.0;;;24.0;202.0;Koepfe
25;;0;0;1;0;0;0;;;;;;;1.0;;105.0;;;18.0;61.0;Koepfe
26;;0;0;0;0;0;0;;;;;;;0.0;;104.0;;;;311.0;Koepfe
27;;0;0;0;0;0;0;;;;;;;0.0;;100.0;;;21.0;2218.0;Koepfe
28;;0;0;1;0;0;0;;;;;;;0.0;;129.0;;;18.0;34.0;Koepfe
29;;0;0;0;0;0;0;;;;;;;0.0;;122.0;;;21.0;72.0;Koepfe
30;;0;0;0;0;0;0;;;;;;;0.0;;104.0;;;20.0;90.0;Koepfe
31;;0;0;0;0;0;0;;;;;;;0.0;;118.0;;;12.0;51.0;Koepfe
32;;0;0;0;0;0;0;;;;;;;0.0;;115.0;;;17.0;57.0;Koepfe
33;;0;0;1;0;0;0;;;;;;;0.0;;99.0;;;20.0;;Koepfe
34;;0;0;0;0;0;0;;;;;;;0.0;;123.0;;;18.0;23310.0;Koepfe
35;;0;0;0;0;0;1;;;;;;;1.0;;111.0;;;15.0;84.0;Koepfe
36;;0;0;1;0;0;1;;;;;;;2.0;;102.0;;;24.0;177.0;Koepfe
37;;0;0;1;0;0;0;;;;;;;0.0;;95.0;;;16.0;563.0;Koepfe
38;;0;0;0;0;0;0;;;;;;;0.0;;108.0;;;14.0;40.0;Koepfe
39;;0;0;0;0;0;0;;;;;;;0.0;;107.0;;;20.0;61.0;Koepfe
40;;0;0;0;0;0;1;;;;;;;129.0;;109.0;;;17.0;69.0;Koepfe
41;;0;0;0;0;1;0;;;;;;;0.0;;125.0;;;19.0;208.0;Koepfe
42;;0;0;0;0;0;1;;;;;;;87.0;;115.0;;;17.0;44.0;Koepfe
43;;0;0;0;0;0;0;;;;;;;0.0;;113.0;;;21.0;56.0;Koepfe
44;;0;0;1;0;0;1;;;;;;;2.0;;103.0;;;15.0;;Koepfe
45;;0;0;0;0;0;0;;;;;;;0.0;;119.0;;;17.0;44.0;Koepfe
46;;0;0;1;0;0;0;;;;;;;0.0;;94.0;;;21.0;876.0;Koepfe
47;;0;0;0;0;0;0;;;;;;;0.0;;103.0;;;;1896.0;Koepfe
48;;0;0;0;0;0;0;;;;;;;0.0;;118.0;;;17.0;164.0;Koepfe
49;;0;0;0;0;0;0;;;;;;;0.0;;122.0;;;20.0;175.0;Koepfe
50;;0;0;0;0;0;0;;;;;;;0.0;;69.0;;;;141.0;Koepfe
51;;0;0;0;0;0;0;;;;;;;0.0;;97.0;;;20.0;3273.0;Koepfe
52;;0;0;0;0;0;1;;;;;;;1.0;;108.0;;;20.0;55.0;Koepfe
53;;0;0;0;0;0;0;;;;;;;0.0;;109.0;;;16.0;54.0;Koepfe
54;;0;0;0;0;0;0;;;;;;;0.0;;120.0;;;19.0;31.0;Koepfe
55;;0;0;0;0;0;1;;;;;;;307.0;;106.0;;;18.0;56.0;Koepfe
56;;0;0;1;0;0;0;;;;;;;0.0;;83.0;;;19.0;218.0;Koepfe
57;;0;0;0;0;0;1;;;;;;;3.0;;111.0;;;22.0;173.0;Koepfe
58;;0;0;0;0;0;1;;;;;;;714.0;;95.0;;;24.0;453.0;Koepfe
59;;0;0;1;0;0;1;;;;;;;2.0;;95.0;;;;1194.0;Koepfe
60;;0;0;0;0;0;0;;;;;;;0.0;;98.0;;;20.0;1028.0;Koepfe
61;;0;0;0;0;0;0;;;;;;;0.0;;122.0;;;19.0;134.0;Koepfe
62;;0;0;0;0;0;0;;;;;;;0.0;;96.0;;;16.0;;Koepfe
63;;0;0;0;0;0;0;;;;;;;0.0;;105.0;;;18.0;61.0;Koepfe
64;;0;0;1;0;0;0;;;;;;;1.0;;88.0;;;21.0;211.0;Koepfe
65;;0;0;1;0;0;0;;;;;;;0.0;;115.0;;;17.0;84.0;Koepfe
66;;0;0;0;0;0;0;;;;;;;0.0;;104.0;;;18.0;13749.0;Koepfe
67;;0;0;0;0;0;0;;;;;;;0.0;;120.0;;;14.0;29.0;Koepfe
68;;0;0;0;0;0;0;;;;;;;0.0;;112.0;;;18.0;75.0;Koepfe
69;;0;0;1;1;0;1;;;;;;;5.0;;111.0;;;;76.0;Koepfe
70;;0;0;0;0;0;0;;;;;;;1.0;;99.0;;;24.0;654.0;Koepfe
71;;0;0;1;0;0;0;;;;;;;1.0;;91.0;;;19.0;116.0;Koepfe
72;;0;0;1;0;0;1;;;;;;;69.0;;121.0;;;21.0;48.0;Koepfe
73;;0;0;0;1;0;0;;;;;;;0.0;;;;;;;Koepfe
74;;0;0;1;0;0;0;;;;;;;0.0;;83.0;;;;80.0;Koepfe
75;;0;0;0;0;0;0;;;;;;;0.0;;110.0;;;18.0;87.0;Koepfe
76;;0;0;1;0;0;0;;;;;;;0.0;;103.0;;;16.0;639.0;Koepfe
77;;0;0;0;0;0;0;;;;;;;0.0;;120.0;;;;6024.0;Koepfe
78;;0;0;1;0;0;0;;;;;;;2.0;;130.0;;;20.0;70.0;Koepfe
79;;0;0;0;0;0;0;;;;;;;0.0;;115.0;;;21.0;28.0;Koepfe
80;;0;0;0;0;0;0;;;;;;;0.0;;102.0;;;15.0;633.0;Koepfe
81;;0;0;1;0;0;0;;;;;;;0.0;;78.0;;;21.0;550.0;Koepfe
82;;0;0;0;0;0;0;;;;;;;0.0;;102.0;;;24.0;683.0;Koepfe
83;;0;0;0;0;0;1;;;;;;;2.0;;132.0;;;19.0;49.0;Koepfe
84;;0;0;0;0;0;0;;;;;;;0.0;;104.0;;;13.0;300.0;Koepfe
85;;0;0;0;0;0;0;;;;;;;0.0;;95.0;;;;1293.0;Koepfe
86;;0;0;1;0;0;0;;;;;;;0.0;;105.0;;;25.0;153.0;Koepfe
87;;0;0;1;0;0;0;;;;;;;2.0;;113.0;;;21.0;32.0;Koepfe
88;;0;0;0;0;0;0;;;;;;;0.0;;119.0;;;15.0;15.0;Koepfe
89;;0;0;0;0;0;1;;;;;;;1.0;;104.0;;;20.0;155.0;Koepfe
90;;0;0;1;1;0;0;;;;;;;0.0;;109.0;;;24.0;134.0;Koepfe
91;;0;0;1;1;0;0;;;;;;;3.0;;116.0;;;18.0;35.0;Koepfe
92;;0;0;0;0;0;0;;;;;;;0.0;;87.0;;;15.0;351.0;Koepfe
0;;0;0;0;1;1;0;;;;;;;29.0;;237.0;;;20.0;65.0;Rost
1;;0;0;1;1;1;0;;;;;;;7.0;;235.0;;;15.0;78.0;Rost
2;;0;0;1;1;1;1;;;;;;;2.0;;235.0;;;15.0;239.0;Rost
3;;0;0;1;0;0;0;;;;;;;13.0;;239.0;;;18.0;17.0;Rost
4;;0;0;0;0;0;0;;;;;;;1.0;;238.0;;;18.0;20.0;Rost
5;;0;0;1;1;1;0;;;;;;;21.0;;237.0;;;23.0;16.0;Rost
6;;0;0;1;1;0;0;;;;;;;88.0;;237.0;;;19.0;41.0;Rost
7;;0;0;1;0;0;0;;;;;;;0.0;;238.0;;;21.0;95.0;Rost
8;;0;0;1;0;0;0;;;;;;;4.0;;260.0;;;19.0;94.0;Rost
9;;0;1;1;1;1;0;;;;;;;9.0;;236.0;;;20.0;29.0;Rost
10;;0;0;0;0;1;0;;;;;;;1.0;;240.0;;;22.0;207.0;Rost
11;;0;0;1;0;0;0;;;;;;;0.0;;235.0;;;18.0;97.0;Rost
12;;0;0;1;1;1;0;;;;;;;1.0;;238.0;;;18.0;207.0;Rost
13;;0;0;1;0;1;0;;;;;;;0.0;;242.0;;;20.0;442.0;Rost
14;;0;0;1;1;0;0;;;;;;;23.0;;238.0;;;16.0;9.0;Rost
15;;0;0;1;0;1;0;;;;;;;1.0;;236.0;;;18.0;313.0;Rost
16;;0;1;0;1;1;0;;;;;;;1.0;;237.0;;;18.0;86.0;Rost
17;;0;0;1;0;1;0;;;;;;;0.0;;236.0;;;13.0;73.0;Rost
18;;0;1;1;1;0;1;;;;;;;98.0;;236.0;;;21.0;15.0;Rost
19;;0;0;1;1;0;0;;;;;;;5.0;;235.0;;;17.0;56.0;Rost
20;;0;0;0;1;1;0;;;;;;;95.0;;239.0;;;20.0;190.0;Rost
21;;0;0;1;0;1;0;;;;;;;2.0;;238.0;;;20.0;252.0;Rost
22;;0;0;1;1;0;0;;;;;;;23.0;;239.0;;;25.0;14.0;Rost
23;;0;0;1;1;0;0;;;;;;;0.0;;240.0;;;21.0;27.0;Rost
24;;0;0;1;1;0;0;;;;;;;50.0;;237.0;;;20.0;17.0;Rost
25;;0;1;1;1;0;0;;;;;;;3.0;;232.0;;;26.0;77.0;Rost
26;;0;0;1;1;1;0;;;;;;;57.0;;238.0;;;13.0;138.0;Rost
27;;0;0;1;1;0;0;;;;;;;7.0;;238.0;;;19.0;6.0;Rost
28;;0;1;1;1;1;0;;;;;;;2.0;;237.0;;;14.0;95.0;Rost
29;;0;0;1;0;1;1;;;;;;;1.0;;236.0;;;16.0;107.0;Rost
30;;0;0;1;0;0;1;;;;;;;1.0;;234.0;;;18.0;25.0;Rost
31;;0;0;1;0;0;0;;;;;;;2.0;;238.0;;;15.0;658.0;Rost
32;;0;0;1;1;1;0;;;;;;;12.0;;235.0;;;18.0;194.0;Rost
33;;0;0;1;1;1;0;;;;;;;53.0;;234.0;;;25.0;113.0;Rost
34;;0;0;0;0;1;0;;;;;;;18.0;;238.0;;;28.0;1196.0;Rost
35;;0;0;1;1;0;0;;;;;;;12.0;;238.0;;;21.0;64.0;Rost
36;;0;0;1;1;0;0;;;;;;;26.0;;241.0;;;22.0;18.0;Rost
37;;0;0;1;0;1;0;;;;;;;3.0;;235.0;;;19.0;29.0;Rost
38;;0;0;1;1;0;0;;;;;;;62.0;;248.0;;;22.0;49.0;Rost
39;;0;0;1;0;0;0;;;;;;;1.0;;234.0;;;17.0;12.0;Rost
40;;0;0;1;1;1;0;;;;;;;4.0;;237.0;;;19.0;52.0;Rost
41;;0;1;1;1;0;0;;;;;;;2.0;;238.0;;;22.0;12.0;Rost
42;;0;1;1;0;0;0;;;;;;;0.0;;237.0;;;16.0;35.0;Rost
43;;0;0;1;1;0;0;;;;;;;1.0;;239.0;;;21.0;23.0;Rost
44;;0;0;0;1;1;0;;;;;;;22.0;;240.0;;;21.0;781.0;Rost
45;;0;0;1;1;0;0;;;;;;;20.0;;240.0;;;21.0;45.0;Rost
46;;0;0;1;1;0;0;;;;;;;4.0;;236.0;;;21.0;7.0;Rost
47;;0;0;1;0;1;0;;;;;;;0.0;;234.0;;;14.0;33.0;Rost
48;;0;0;1;0;1;0;;;;;;;3.0;;234.0;;;16.0;73.0;Rost
49;;0;0;1;1;1;0;;;;;;;3.0;;239.0;;;20.0;59.0;Rost
50;;0;0;1;0;0;0;;;;;;;3.0;;239.0;;;17.0;56.0;Rost
51;;0;0;0;0;1;0;;;;;;;9.0;;233.0;;;16.0;75.0;Rost
52;;0;0;1;1;0;0;;;;;;;102.0;;237.0;;;17.0;16.0;Rost
53;;0;0;1;0;0;0;;;;;;;1.0;;238.0;;;20.0;14.0;Rost
54;;0;0;1;1;1;0;;;;;;;8.0;;238.0;;;18.0;70.0;Rost
55;;0;0;1;1;0;0;;;;;;;61.0;;239.0;;;24.0;32.0;Rost
56;;0;0;0;1;1;0;;;;;;;4.0;;242.0;;;16.0;50.0;Rost
57;;0;0;1;1;0;0;;;;;;;3.0;;237.0;;;19.0;36.0;Rost
58;;0;0;0;1;1;0;;;;;;;7.0;;228.0;;;22.0;36.0;Rost
59;;0;0;1;1;0;0;;;;;;;0.0;;236.0;;;18.0;79.0;Rost
60;;0;0;1;0;0;0;;;;;;;2.0;;237.0;;;17.0;35.0;Rost
61;;0;1;1;1;1;0;;;;;;;1.0;;238.0;;;17.0;34.0;Rost
62;;0;1;1;1;1;0;;;;;;;26.0;;241.0;;;20.0;163.0;Rost
63;;0;0;1;1;0;0;;;;;;;1.0;;241.0;;;21.0;187.0;Rost
64;;0;0;1;1;0;0;;;;;;;1.0;;236.0;;;14.0;25.0;Rost
65;;0;0;1;0;0;0;;;;;;;5.0;;238.0;;;20.0;21.0;Rost
66;;0;0;1;1;0;0;;;;;;;22.0;;239.0;;;20.0;4.0;Rost
67;;0;0;1;1;0;1;;;;;;;6.0;;237.0;;;18.0;47.0;Rost
68;;0;0;0;1;0;0;;;;;;;15.0;;238.0;;;21.0;13.0;Rost
69;;0;0;1;1;1;0;;;;;;;19.0;;241.0;;;21.0;53.0;Rost
70;;0;0;1;1;1;0;;;;;;;3.0;;246.0;;;17.0;84.0;Rost
71;;0;0;1;0;0;0;;;;;;;2.0;;238.0;;;16.0;55.0;Rost
72;;0;0;1;0;0;0;;;;;;;0.0;;241.0;;;19.0;913.0;Rost
73;;0;1;1;1;1;0;;;;;;;56.0;;236.0;;;19.0;406.0;Rost
74;;0;0;1;1;0;0;;;;;;;1.0;;230.0;;;20.0;20.0;Rost
75;;0;0;1;0;0;0;;;;;;;1.0;;239.0;;;18.0;13.0;Rost
76;;0;0;1;0;0;0;;;;;;;0.0;;241.0;;;20.0;36.0;Rost
77;;0;0;0;0;0;0;;;;;;;1.0;;239.0;;;17.0;35.0;Rost
78;;0;0;1;0;1;0;;;;;;;2.0;;239.0;;;23.0;311.0;Rost
79;;0;0;1;1;0;0;;;;;;;13.0;;236.0;;;18.0;20.0;Rost
80;;0;1;1;1;0;0;;;;;;;0.0;;236.0;;;17.0;32.0;Rost
81;;0;0;1;0;0;0;;;;;;;2.0;;239.0;;;20.0;46.0;Rost
82;;0;0;1;1;1;0;;;;;;;5.0;;235.0;;;20.0;82.0;Rost
83;;0;0;0;1;1;1;;;;;;;4.0;;240.0;;;18.0;111.0;Rost
84;;0;0;0;0;0;0;;;;;;;0.0;;237.0;;;30.0;20.0;Rost
85;;0;0;1;1;1;0;;;;;;;18.0;;237.0;;;21.0;50.0;Rost
86;;0;0;0;1;0;0;;;;;;;5.0;;237.0;;;14.0;122.0;Rost
87;;0;0;0;1;1;0;;;;;;;8.0;;238.0;;;25.0;134.0;Rost
88;;0;0;0;0;0;0;;;;;;;0.0;;238.0;;;16.0;21.0;Rost
89;;0;0;1;1;1;0;;;;;;;3.0;;239.0;;;20.0;257.0;Rost
90;;0;0;0;0;1;0;;;;;;;3.0;;235.0;;;20.0;366.0;Rost
91;;0;0;1;1;0;0;;;;;;;9.0;;238.0;;;19.0;28.0;Rost
92;;0;0;0;0;1;0;;;;;;;0.0;;242.0;;;23.0;618.0;Rost
93;;0;0;1;1;0;0;;;;;;;36.0;;238.0;;;21.0;84.0;Rost
94;;0;1;1;1;1;1;;;;;;;20.0;;239.0;;;28.0;65.0;Rost
95;;0;0;1;1;1;0;;;;;;;6.0;;238.0;;;18.0;1095.0;Rost
96;;0;1;1;1;0;1;;;;;;;16.0;;237.0;;;18.0;47.0;Rost
97;;0;1;1;1;1;0;;;;;;;5.0;;240.0;;;22.0;144.0;Rost
98;;0;0;1;1;0;0;;;;;;;34.0;;230.0;;;15.0;118.0;Rost
99;;0;0;1;1;0;0;;;;;;;20.0;;236.0;;;13.0;21.0;Rost
0;;0;0;0;0;0;0;;;;;;;1.0;;240.0;;;24.0;2.0;1A_Anna
1;;0;0;0;0;0;0;;;;;;;8.0;;240.0;;;26.0;15.0;1A_Anna
2;;0;0;0;0;0;0;;;;;;;5.0;;240.0;;;24.0;12.0;1A_Anna
3;;0;0;0;0;0;0;;;;;;;0.0;;239.0;;;26.0;22.0;1A_Anna
4;;0;0;0;0;0;0;;;;;;;8.0;;239.0;;;26.0;8.0;1A_Anna
5;;0;0;0;0;0;0;;;;;;;1.0;;247.0;;;22.0;396.0;1A_Anna
6;;0;0;0;0;0;0;;;;;;;4.0;;243.0;;;24.0;91.0;1A_Anna
7;;0;0;0;0;0;0;;;;;;;0.0;;241.0;;;23.0;25.0;1A_Anna
8;;0;0;0;0;0;0;;;;;;;1.0;;241.0;;;24.0;9.0;1A_Anna
9;;0;0;0;0;0;0;;;;;;;0.0;;237.0;;;24.0;18.0;1A_Anna
10;;0;0;0;0;0;0;;;;;;;2.0;;241.0;;;24.0;9.0;1A_Anna
11;;0;0;0;0;0;0;;;;;;;1.0;;243.0;;;23.0;116.0;1A_Anna
12;;0;0;0;0;0;0;;;;;;;1.0;;242.0;;;22.0;11.0;1A_Anna
13;;0;0;0;0;0;0;;;;;;;0.0;;240.0;;;25.0;19.0;1A_Anna
14;;0;0;0;0;0;0;;;;;;;4.0;;240.0;;;23.0;22.0;1A_Anna
15;;0;0;0;0;0;0;;;;;;;2.0;;240.0;;;22.0;25.0;1A_Anna
16;;0;0;0;0;0;0;;;;;;;0.0;;239.0;;;25.0;7.0;1A_Anna
17;;0;0;0;0;0;0;;;;;;;5.0;;240.0;;;24.0;26.0;1A_Anna
18;;0;0;0;0;0;0;;;;;;;3.0;;241.0;;;23.0;12.0;1A_Anna
19;;0;0;0;0;0;0;;;;;;;0.0;;242.0;;;24.0;22.0;1A_Anna
20;;0;0;0;0;0;0;;;;;;;14.0;;241.0;;;23.0;19.0;1A_Anna
21;;0;0;0;0;0;0;;;;;;;3.0;;239.0;;;23.0;23.0;1A_Anna
22;;0;0;0;0;0;0;;;;;;;3.0;;238.0;;;23.0;13.0;1A_Anna
23;;0;0;0;0;0;0;;;;;;;55.0;;235.0;;;27.0;12.0;1A_Anna
24;;0;0;0;0;0;0;;;;;;;3.0;;239.0;;;26.0;10.0;1A_Anna
25;;0;0;0;0;0;0;;;;;;;3.0;;237.0;;;26.0;7.0;1A_Anna
26;;0;0;0;0;0;0;;;;;;;1.0;;238.0;;;23.0;20.0;1A_Anna
27;;0;0;0;0;0;0;;;;;;;1.0;;239.0;;;24.0;16.0;1A_Anna
28;;0;0;0;0;0;0;;;;;;;2.0;;238.0;;;25.0;15.0;1A_Anna
29;;0;0;0;0;0;0;;;;;;;1.0;;242.0;;;23.0;557.0;1A_Anna
30;;0;0;0;0;0;0;;;;;;;0.0;;240.0;;;23.0;8.0;1A_Anna
31;;0;0;0;0;0;0;;;;;;;0.0;;236.0;;;23.0;13.0;1A_Anna
32;;0;0;0;0;0;0;;;;;;;0.0;;239.0;;;22.0;3.0;1A_Anna
33;;0;0;0;0;0;0;;;;;;;1.0;;238.0;;;24.0;37.0;1A_Anna
34;;0;0;1;0;0;0;;;;;;;1.0;;240.0;;;23.0;9.0;1A_Anna
35;;0;0;0;0;0;0;;;;;;;8.0;;239.0;;;22.0;8.0;1A_Anna
36;;0;0;0;0;0;0;;;;;;;1.0;;241.0;;;24.0;8.0;1A_Anna
37;;0;0;0;0;0;0;;;;;;;21.0;;240.0;;;23.0;16.0;1A_Anna
38;;0;0;0;0;0;0;;;;;;;0.0;;238.0;;;15.0;34.0;1A_Anna
39;;0;0;0;0;0;0;;;;;;;9.0;;237.0;;;21.0;42.0;1A_Anna
40;;0;0;0;0;0;0;;;;;;;1.0;;258.0;;;20.0;3.0;1A_Anna
41;;0;0;0;0;0;0;;;;;;;1.0;;238.0;;;23.0;48.0;1A_Anna
42;;0;0;0;0;0;0;;;;;;;1.0;;239.0;;;20.0;34.0;1A_Anna
43;;0;0;0;0;0;0;;;;;;;0.0;;239.0;;;22.0;14.0;1A_Anna
44;;0;0;0;0;0;0;;;;;;;0.0;;240.0;;;30.0;441.0;1A_Anna
45;;0;0;0;0;0;0;;;;;;;0.0;;238.0;;;24.0;60.0;1A_Anna
46;;0;0;0;0;0;0;;;;;;;1.0;;239.0;;;20.0;8.0;1A_Anna
47;;0;0;0;0;0;0;;;;;;;0.0;;239.0;;;21.0;404.0;1A_Anna
48;;0;0;0;0;0;0;;;;;;;5.0;;241.0;;;23.0;40.0;1A_Anna
49;;0;0;0;0;0;0;;;;;;;0.0;;238.0;;;21.0;513.0;1A_Anna
50;;0;0;0;0;1;0;;;;;;;4.0;;240.0;;;21.0;54.0;1A_Anna
51;;0;0;0;0;0;0;;;;;;;0.0;;239.0;;;21.0;88.0;1A_Anna
52;;0;0;0;0;0;0;;;;;;;0.0;;239.0;;;22.0;18.0;1A_Anna
53;;0;0;0;0;0;0;;;;;;;0.0;;238.0;;;24.0;24.0;1A_Anna
54;;0;0;0;0;0;0;;;;;;;1.0;;237.0;;;18.0;19.0;1A_Anna
55;;0;0;0;0;0;0;;;;;;;0.0;;240.0;;;24.0;23.0;1A_Anna
56;;0;0;0;0;0;0;;;;;;;0.0;;235.0;;;20.0;10.0;1A_Anna
57;;0;0;0;0;0;0;;;;;;;2.0;;239.0;;;24.0;43.0;1A_Anna
58;;0;0;0;0;0;0;;;;;;;2.0;;241.0;;;21.0;15.0;1A_Anna
59;;0;0;0;0;0;0;;;;;;;1.0;;237.0;;;20.0;803.0;1A_Anna
60;;0;0;0;0;0;0;;;;;;;0.0;;239.0;;;22.0;17.0;1A_Anna
61;;0;0;0;0;0;0;;;;;;;0.0;;238.0;;;23.0;42.0;1A_Anna
62;;0;0;0;0;0;0;;;;;;;0.0;;238.0;;;20.0;21.0;1A_Anna
63;;0;0;0;0;0;0;;;;;;;0.0;;240.0;;;18.0;9.0;1A_Anna
64;;0;0;0;0;0;0;;;;;;;0.0;;237.0;;;18.0;12.0;1A_Anna
65;;0;0;0;0;0;0;;;;;;;0.0;;237.0;;;22.0;9.0;1A_Anna
66;;0;0;0;0;0;0;;;;;;;1.0;;238.0;;;23.0;18.0;1A_Anna
67;;0;0;0;0;0;0;;;;;;;3.0;;242.0;;;22.0;25.0;1A_Anna
68;;0;0;0;0;0;0;;;;;;;0.0;;237.0;;;22.0;5.0;1A_Anna
69;;0;0;0;0;0;0;;;;;;;2.0;;238.0;;;21.0;4.0;1A_Anna
70;;0;0;0;0;0;0;;;;;;;0.0;;239.0;;;20.0;484.0;1A_Anna
71;;0;0;0;0;0;0;;;;;;;0.0;;237.0;;;17.0;86.0;1A_Anna
72;;0;0;0;0;0;0;;;;;;;0.0;;239.0;;;21.0;24.0;1A_Anna
73;;0;0;0;0;0;0;;;;;;;0.0;;239.0;;;24.0;16.0;1A_Anna
74;;0;0;0;0;0;0;;;;;;;0.0;;238.0;;;18.0;14.0;1A_Anna
75;;0;0;0;0;0;0;;;;;;;0.0;;239.0;;;23.0;18.0;1A_Anna
76;;0;0;0;0;0;0;;;;;;;0.0;;239.0;;;20.0;41.0;1A_Anna
77;;0;0;0;0;0;0;;;;;;;0.0;;238.0;;;19.0;15.0;1A_Anna
78;;0;0;0;0;0;0;;;;;;;7.0;;240.0;;;21.0;9.0;1A_Anna
79;;0;0;0;0;0;0;;;;;;;0.0;;238.0;;;19.0;54.0;1A_Anna
80;;0;0;0;0;1;0;;;;;;;0.0;;254.0;;;19.0;29.0;1A_Anna
81;;0;0;0;0;0;0;;;;;;;0.0;;240.0;;;22.0;28.0;1A_Anna
82;;0;0;0;0;0;0;;;;;;;0.0;;239.0;;;26.0;16.0;1A_Anna
83;;0;0;0;0;0;0;;;;;;;0.0;;239.0;;;22.0;31.0;1A_Anna
84;;0;0;0;0;0;0;;;;;;;0.0;;238.0;;;23.0;19.0;1A_Anna
85;;0;0;0;0;0;0;;;;;;;0.0;;240.0;;;22.0;33.0;1A_Anna
86;;0;0;0;0;0;0;;;;;;;0.0;;238.0;;;21.0;39.0;1A_Anna
87;;0;0;0;0;0;0;;;;;;;2.0;;239.0;;;25.0;41.0;1A_Anna
88;;0;0;1;0;0;0;;;;;;;1.0;;241.0;;;22.0;37.0;1A_Anna
89;;0;0;0;0;0;0;;;;;;;0.0;;240.0;;;17.0;32.0;1A_Anna
90;;0;0;0;0;0;0;;;;;;;1.0;;238.0;;;23.0;15.0;1A_Anna
91;;0;0;0;0;0;0;;;;;;;0.0;;239.0;;;21.0;34.0;1A_Anna
92;;0;0;0;0;0;0;;;;;;;0.0;;236.0;;;23.0;33.0;1A_Anna
93;;0;0;0;0;0;0;;;;;;;1.0;;239.0;;;21.0;63.0;1A_Anna
94;;0;0;0;0;0;0;;;;;;;1.0;;239.0;;;22.0;29.0;1A_Anna
95;;0;0;0;0;0;0;;;;;;;0.0;;239.0;;;20.0;8.0;1A_Anna
96;;0;0;0;0;0;0;;;;;;;0.0;;239.0;;;17.0;26.0;1A_Anna
97;;0;0;0;0;0;0;;;;;;;0.0;;240.0;;;21.0;29.0;1A_Anna
98;;0;0;0;0;0;0;;;;;;;0.0;;239.0;;;20.0;10.0;1A_Anna
99;;0;0;0;0;0;0;;;;;;;0.0;;238.0;;;21.0;11.0;1A_Anna
0;;0;0;0;0;0;0;;;;;;;3;;237;;;21;11;1A_Bona
1;;0;0;0;0;0;0;;;;;;;3;;239;;;27;584;1A_Bona
2;;0;0;0;0;0;0;;;;;;;0;;252;;;17;5;1A_Bona
3;;0;0;0;0;0;0;;;;;;;0;;242;;;13;15;1A_Bona
4;;0;0;0;0;0;0;;;;;;;0;;239;;;16;18;1A_Bona
5;;0;0;0;0;0;0;;;;;;;1;;238;;;17;9;1A_Bona
6;;0;0;0;0;0;0;;;;;;;0;;238;;;16;21;1A_Bona
7;;0;0;0;0;0;0;;;;;;;0;;238;;;15;15;1A_Bona
8;;0;0;0;0;0;0;;;;;;;2;;237;;;16;22;1A_Bona
9;;0;0;0;0;0;0;;;;;;;0;;241;;;18;14;1A_Bona
10;;0;0;0;0;0;0;;;;;;;0;;237;;;17;85;1A_Bona
11;;0;0;0;0;0;0;;;;;;;0;;237;;;16;6;1A_Bona
12;;0;0;0;0;0;0;;;;;;;2;;237;;;15;5;1A_Bona
13;;0;0;0;0;0;0;;;;;;;1;;239;;;29;648;1A_Bona
14;;0;0;0;0;0;0;;;;;;;0;;237;;;15;6;1A_Bona
15;;0;0;0;0;0;0;;;;;;;0;;237;;;13;28;1A_Bona
16;;0;0;0;0;0;0;;;;;;;1;;239;;;18;19;1A_Bona
17;;0;0;0;0;0;0;;;;;;;1;;238;;;16;4;1A_Bona
18;;0;0;0;0;0;0;;;;;;;1;;237;;;16;8;1A_Bona
19;;0;0;0;0;0;0;;;;;;;1;;239;;;30;625;1A_Bona
20;;0;0;0;0;0;0;;;;;;;0;;238;;;17;29;1A_Bona
21;;0;0;0;0;0;0;;;;;;;0;;237;;;16;9;1A_Bona
22;;0;0;0;0;0;0;;;;;;;0;;237;;;15;13;1A_Bona
23;;0;0;0;0;0;0;;;;;;;0;;240;;;16;21;1A_Bona
24;;0;0;0;0;0;0;;;;;;;0;;237;;;15;3;1A_Bona
25;;0;0;0;0;0;0;;;;;;;0;;241;;;15;10;1A_Bona
26;;0;0;0;0;0;0;;;;;;;0;;237;;;15;6;1A_Bona
27;;0;0;0;0;0;0;;;;;;;0;;238;;;17;11;1A_Bona
28;;0;0;0;0;0;0;;;;;;;0;;239;;;14;16;1A_Bona
29;;0;0;0;0;0;0;;;;;;;0;;237;;;14;25;1A_Bona
30;;0;0;0;0;0;0;;;;;;;0;;238;;;17;17;1A_Bona
31;;0;0;0;0;0;0;;;;;;;0;;238;;;12;635;1A_Bona
32;;0;0;0;0;0;0;;;;;;;0;;239;;;14;19;1A_Bona
33;;0;0;0;0;0;0;;;;;;;1;;239;;;16;5;1A_Bona
34;;0;0;0;0;0;0;;;;;;;3;;237;;;16;21;1A_Bona
35;;0;0;0;0;0;0;;;;;;;2;;240;;;18;796;1A_Bona
